timestamp,interest_rate
2018-11-13 00:00:00,0.0007540483125
2018-11-13 04:00:00,0.0004141506
2018-11-13 08:00:00,0.000380254466666668
2018-11-13 12:00:00,0.0004467244625
2018-11-13 16:00:00,0.000383752420833332
2018-11-13 20:00:00,0.0004982455375
2018-11-14 00:00:00,0.000189468654166668
2018-11-14 04:00:00,0.0004174201125
2018-11-14 08:00:00,0.000292314108333332
2018-11-14 12:00:00,0.000118258966666668
2018-11-14 16:00:00,2.50382375e-05
2018-11-14 20:00:00,-0.0013046300625
2018-11-15 00:00:00,-0.000596871316666668
2018-11-15 04:00:00,-0.000771634958333332
2018-11-15 08:00:00,-0.000360972166666668
2018-11-15 12:00:00,-0.0002204580875
2018-11-15 16:00:00,-0.0004266170375
2018-11-15 20:00:00,-0.0012558036125
2018-11-16 00:00:00,-0.0005881845625
2018-11-16 04:00:00,-0.0010147927875
2018-11-16 08:00:00,-0.000824451225
2018-11-16 12:00:00,-0.000363041629166668
2018-11-16 16:00:00,-0.0005105033375
2018-11-16 20:00:00,-0.000526095925
2018-11-17 00:00:00,-0.000238357366666668
2018-11-17 04:00:00,-0.0001005743
2018-11-17 08:00:00,-0.000411103558333332
2018-11-17 12:00:00,-0.0005922023375
2018-11-17 16:00:00,3.8076783333332e-05
2018-11-17 20:00:00,-9.49749625e-05
2018-11-18 00:00:00,-2.5894704166668e-05
2018-11-18 04:00:00,-0.000143223958333332
2018-11-18 08:00:00,-0.00052544285
2018-11-18 12:00:00,-0.000353905133333332
2018-11-18 16:00:00,-8.35259e-05
2018-11-18 20:00:00,-4.19435e-06
2018-11-19 00:00:00,1.169485e-05
2018-11-19 04:00:00,-0.000405202854166668
2018-11-19 08:00:00,-0.000126788291666668
2018-11-19 12:00:00,0.000173811608333332
2018-11-19 16:00:00,4.5393320833332e-05
2018-11-19 20:00:00,0.0001410567875
2018-11-20 00:00:00,0.0002861019875
2018-11-20 04:00:00,0.000394856616666668
2018-11-20 08:00:00,0.000698012120833332
2018-11-20 12:00:00,0.000553043733333332
2018-11-20 16:00:00,0.000388108720833332
2018-11-20 20:00:00,0.000248598808333332
2018-11-21 00:00:00,0.0001553486
2018-11-21 04:00:00,-0.000126040475
2018-11-21 08:00:00,-0.000281295941666668
2018-11-21 12:00:00,-0.000326218929166668
2018-11-21 16:00:00,-0.000499774304166668
2018-11-21 20:00:00,-0.000448094945833332
2018-11-22 00:00:00,-0.000494844933333332
2018-11-22 04:00:00,-0.00039328223931624
2018-11-22 08:00:00,-0.000449702404166668
2018-11-22 12:00:00,-0.000576285925
2018-11-22 16:00:00,-0.000478727816666668
2018-11-22 20:00:00,-0.000787881370833332
2018-11-23 00:00:00,-0.000557346841666668
2018-11-23 04:00:00,-0.000352344275
2018-11-23 08:00:00,-0.000304387404166668
2018-11-23 12:00:00,-0.000397380170833332
2018-11-23 16:00:00,-0.00029045825
2018-11-23 20:00:00,-0.000280379508333332
2018-11-24 00:00:00,-0.000141575583333332
2018-11-24 04:00:00,-5.5503525e-05
2018-11-24 08:00:00,-0.000348696029166668
2018-11-24 12:00:00,-0.0003163915125
2018-11-24 16:00:00,4.5004370833332e-05
2018-11-24 20:00:00,5.6019058333332e-05
2018-11-25 00:00:00,-0.001152441583333332
2018-11-25 04:00:00,-0.000429646179166668
2018-11-25 08:00:00,0.000118422154166668
2018-11-25 12:00:00,-0.000457294045833332
2018-11-25 16:00:00,-0.000163462025
2018-11-25 20:00:00,0.0008063467125
2018-11-26 00:00:00,-0.000366176691666668
2018-11-26 04:00:00,-0.000554451179166668
2018-11-26 08:00:00,-0.000604054575
2018-11-26 12:00:00,-0.0005146917375
2018-11-26 16:00:00,-0.000405937631355932
2018-11-26 20:00:00,-0.000333762104166668
2018-11-27 00:00:00,-0.000687991641666668
2018-11-27 04:00:00,-0.000452282720833332
2018-11-27 08:00:00,-0.0006387341125
2018-11-27 12:00:00,-0.000620601145833332
2018-11-27 16:00:00,-0.000551976929166668
2018-11-27 20:00:00,-0.000379877775
2018-11-28 00:00:00,-0.0004876399375
2018-11-28 04:00:00,-0.000613027725
2018-11-28 08:00:00,-0.000616450316666668
2018-11-28 12:00:00,-0.000452814945833332
2018-11-28 16:00:00,-0.000997807779166668
2018-11-28 20:00:00,-0.000502269691666668
2018-11-29 00:00:00,-0.000653548704166668
2018-11-29 04:00:00,-8.4589920833332e-05
2018-11-29 08:00:00,-0.000452187545833332
2018-11-29 12:00:00,-0.0004380578375
2018-11-29 16:00:00,-0.0005285994
2018-11-29 20:00:00,-0.000267874666666668
2018-11-30 00:00:00,-0.000175220966666668
2018-11-30 04:00:00,-0.000148470391666668
2018-11-30 08:00:00,-0.000233221129166668
2018-11-30 12:00:00,-0.00022671715
2018-11-30 16:00:00,-0.0001401397625
2018-11-30 20:00:00,-0.000588114788135592
2018-12-01 00:00:00,-0.000368633066666668
2018-12-01 04:00:00,-0.000476559729166668
2018-12-01 08:00:00,-0.0008453363
